player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
Piano,アルルーナB,44,原種,1,エンジェルダスト / ヒーリング / ラストシュリーク,レジストフィアー / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=265&se=3&t=1,,,,,,,,,,
Piano,スノウ,14,原種,1,コールドボルト / スノウストーム,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=298&se=3&t=1,,,,,,,,,,
Piano,モーラA,14,亜種1,1,テラーコール / ヒーリング / ブラッドスティール / ペイルムーン / 水流,リジェネレイト / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=299&se=3&t=1,,,,,,,,,,
ひーちゃん,グリフィン,14,亜種1,5,チャージ,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=4&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=36&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=68&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=138&se=3&t=1,,,,,,
ひーちゃん,シルバードラゴン,14,原種,10,アイスブレス / ブリザード,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=4&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=36&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=68&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=135&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=137&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=138&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,
ひーちゃん,フライングポリープ,13,亜種1,8,イーヴルフルート / ツイスター,プロヴィデンス,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=4&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=36&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=68&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=137&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=138&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,,,
ひーちゃん,フラーユ,5,原種,8,春の雨,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=4&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=36&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=68&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=137&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=138&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,,,
ひーちゃん,ペリュトン,31,原種,3,シャドウスティール / 滅びの翼,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,,,,,,,,
ひーちゃん,スキュラ,21,亜種2,3,アイスランス,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=135&se=3&t=1,,,,,,,,
ひーちゃん,セルキー,41,亜種1,3,水流,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=135&se=3&t=1,,,,,,,,
ひーちゃん,ペリュトンA,31,原種,1,シャドウスティール / 滅びの翼,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=135&se=3&t=1,,,,,,,,,,
ひーちゃん,ナイトメア,30,亜種2,1,挑発,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,,,,,,,,,,
ひーちゃん,ナイトメアA,20,原種,1,スリープクラウド,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=137&se=3&t=1,,,,,,,,,,
ひーちゃん,グリフィンA,13,亜種1,1,チャージ,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,,,,,,,,,,
dys,エアリエル,11,原種,11,テンペスト,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=8&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=40&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=72&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=232&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=265&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=266&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1
dys,スキュラ,16,亜種1,10,アイスランス,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=8&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=40&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=72&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=232&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=265&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,
dys,アルルーナ,16,原種,10,エンジェルダスト,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=8&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=40&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=72&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=232&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=266&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,
dys,スノウ,10,亜種1,10,スノウストーム,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=8&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=72&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=136&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=232&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=265&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=266&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,
dys,スノウB,10,亜種1,1,スノウストーム,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=40&se=3&t=1,,,,,,,,,,
dys,アルルーナA,14,原種,1,エンジェルダスト,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=265&se=3&t=1,,,,,,,,,,
dys,スキュラA,15,亜種1,1,アイスランス,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=266&se=3&t=1,,,,,,,,,,
動白骨,ハイドラ,22,原種,10,ハードブロウ / ラーヴァフロウ / 誘い受け,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=5&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=37&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=69&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=169&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=170&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,
動白骨,ラプシヌプルクル,16,原種,10,火葬 / 熱傷,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=5&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=37&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=69&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=169&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=170&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,
動白骨,グレムリン,14,原種,11,ウィンドボルト / 風葬,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=5&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=37&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=69&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=167&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=169&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=170&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1
動白骨,セイレン,19,原種,11,イーヴルフルート / ファイアボルト / 悪魔のトリル,心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=5&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=37&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=69&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=133&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=167&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=168&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=169&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=170&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1
動白骨,ハイドラA,22,原種,1,ハードブロウ / ラーヴァフロウ / 誘い受け,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=167&se=3&t=1,,,,,,,,,,
動白骨,ラプシヌプルクルA,15,原種,1,火葬 / 熱傷,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=167&se=3&t=1,,,,,,,,,,
Jun,シルバードラゴン,12,原種,6,アイスブレス,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=3&t=1,,,,,
Jun,アンクー,31,原種,6,デスサイズ / パンデミック,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=3&t=1,,,,,
Jun,スノウ,13,原種,4,スノウストーム,コールドアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=3&t=1,,,,,,,
Jun,スターヴァンパイア,21,原種,6,アンガドーリエラ / エナジードレイン,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=3&t=1,,,,,
Jun,スノウB,12,原種,1,スノウストーム,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=3&t=1,,,,,,,,,,
Jun,パズズ,12,原種,6,デルタスラッシュ / 超低周波,レジストフィアー / 値踏み / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,,,,,
Jun,ハイドラ,20,原種,4,ラーヴァフロウ,レジストポイズン / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,,,,,,,
Jun,フェニックス,23,亜種1,4,ファイアボルト / リヴァイヴ,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,,,,,,,
Jun,グレムリン,30,原種,4,風葬,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,,,,,,,
Jun,ショゴス,4,原種,1,テケリ・リ,コールドバリア,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=3&t=1,,,,,,,,,,
Jun,フェニックスA,22,亜種1,1,ファイアボルト / リヴァイヴ,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=3&t=1,,,,,,,,,,
Jun,エルフ,6,原種,1,エルフショット,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=3&t=1,,,,,,,,,,
calka,ドール,14,原種,11,アースクェイク,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=299&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=331&se=3&t=1
calka,グリフィン,15,亜種1,10,チャージ,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=299&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=331&se=3&t=1,
calka,モーラ,17,原種,9,ブラッドスティール,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=331&se=3&t=1,,
calka,ヤン・ガン・イ・タン,33,亜種1,10,ファイアボール,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=299&se=3&t=1,
calka,モーラB,17,原種,2,ブラッドスティール,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=299&se=3&t=1,,,,,,,,,
calka,グリフィンB,12,亜種1,1,チャージ,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=139&se=3&t=1,,,,,,,,,,
calka,ヤン・ガン・イ・タンB,32,亜種1,1,ファイアボール,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=331&se=3&t=1,,,,,,,,,,
セリン,シャンタク鳥,14,原種,11,エイミング / スウィング,命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=1&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=2&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=4&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=5&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=7&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=8&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=9&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=10&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=11&se=3&t=1
セリン,クン・アヌンA,13,原種,3,ファイアランス,心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=1&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=7&se=3&t=1,,,,,,,,
