player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ユウア,ルサルカ,49,亜種2,3,ウィンターブラスト / スリープクラウド / フラッド,ハートオブフレイム / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=4&t=1,,,,,,,,
pmg,ガッシムブラック,44,原種,11,くすぐり / まさぐり / ガッシマ / チャージ / ペトロガス,命中ブースト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=72&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1
pmg,ガッシムホワイト,40,原種,11,ガッシマ / スタンピード / チャージ / バインドグラスプ / ペトロガス,カウンター / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=72&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1
pmg,エボニールミナス,35,原種,11,テラーコール / ルビーライト / 光のベール,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=72&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1
pmg,オールドワンップル,30,原種,11,ウィンドボルト / テンプテイション / ミラーズ,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=72&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1
覚者ロイ,ハイドラ,30,亜種2,11,くすぐり / クァドラストライク / チャージ / ハードブロウ / ラーヴァフロウ,レジストペトリ / 命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=265&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1
覚者ロイ,パズズ,33,原種,5,ダブルアタック / チャージ / デルタスラッシュ,レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,,,,,,
覚者ロイ,グレムリン,24,原種,9,エルフショット / ヒーリング / 風葬,HPブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,,
覚者ロイ,クン・アヌン,29,亜種2,11,エルフショット / バーニングレイジ / ファイアボール / ファイアランス / リヴァイヴ,クィックオーダー / ハートオブウィンド / レジストペトリ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=73&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=265&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1
覚者ロイ,セイレン,21,亜種1,6,キャンセレイション / ダークボルト / ヒーリング / 悪魔のトリル,レジストバインド / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=265&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,,,,,
覚者ロイ,ファリシー,43,亜種2,2,ウィンドボルト / ダークボルト / バニシュ,HPブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=265&se=4&t=1,,,,,,,,,
煌龍,シルバードラゴン,45,原種,8,アイスブレス / コールドボルト / ダークボルト / ブラッドスティール / ブリザード,コールドアシスト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,,,
煌龍,パズズ,26,原種,7,ダブルアタック / デルタスラッシュ / ハードブロウ / ローカストスウォーム,戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,,,,
煌龍,ドール,43,原種,11,アースクェイク / カロウシブスピット,命中ブースト / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1
煌龍,ペリ,19,原種,11,パイロクラズム / ムーランルージュ,フレイムアシスト / 心の壁 / 心の棘 / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1
煌龍,ラプシヌプルクル,46,原種,6,ファストブレード / ペトロガス / 火葬 / 熱傷,コールドアシスト / ビーストクッキー / 守りのミンネ / 戦いのエール / 攻撃ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,,,,,
煌龍,ワイバーン,40,原種,1,ベノムスティング,ビーストクッキー,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=4&t=1,,,,,,,,,,
なまはる,シルバードラゴン,23,原種,9,アイスブレス / エイミング / カラカス / ハードブロウ / ブリザード / 狐火,コールドアシスト / コールドバリア,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=234&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,,
なまはる,ハイドラ,22,原種,10,イーグルアイ / エイミング / ダブルアタック / ラーヴァフロウ,命中ブースト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=234&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,
なまはる,ペリュトン,17,原種,7,カラカス / シャドウスティール / ヒーリング / ファイアボルト / 滅びの翼,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,,,,
なまはる,グレムリン,30,原種,4,エルフショット / ハイドアウト / 風葬,レジストシール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=266&se=4&t=1,,,,,,,
なまはる,ブラスドラゴン,20,亜種2,1,イーグルアイ / ダブルアタック / ドラゴンスケイル / ファイアブレス,コールドバリア / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=42&se=4&t=1,,,,,,,,,,
なまはる,シムルグ,11,原種,3,カラカス / バードサンクチュアリ,レジストシール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=298&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=4&t=1,,,,,,,,
なまはる,セイレン (1),19,亜種1,2,ダークボルト / ヒーリング / ブラッドスティール / 悪魔のトリル,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=234&se=4&t=1,,,,,,,,,
なまはる,セイレン (2),35,亜種2,2,アウェイクニング / セメタリーゲート / ヒーリング / 悪魔のトリル / 狐火 / 魔性の囁き,フレイムアシスト / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=202&se=4&t=1,,,,,,,,,
なまはる,サキュバス,23,亜種1,2,サクション / スタンダールシンドローム / スロウ / テンプテイション / フォグ / リヴァイヴ,コールドアシスト / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=202&se=4&t=1,,,,,,,,,
なまはる,スターヴァンパイア,23,原種,2,アンガドーリエラ / エナジードレイン,レジストシール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=234&se=4&t=1,,,,,,,,,
なまはる,フラーユ,18,原種,1,セメタリーゲート / ヒヤデスウィンド / フォグ / リヴァイヴ / 狐火,フレイムアシスト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=202&se=4&t=1,,,,,,,,,,
なまはる,エアリエル,21,原種,1,セメタリーゲート / テンペスト / ファストブレード / ペイルムーン / リヴァイヴ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=202&se=4&t=1,,,,,,,,,,
やなぎかぜ,グウィリオン,45,亜種2,9,イーグルアイ / ダブルアタック / チャージ / ファストブレード / ランドスライド,命中ブースト / 守りのミンネ / 攻撃ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,,
やなぎかぜ,スキュラ,34,亜種1,9,アイスランス / コールドボルト / バインドグラスプ / ファイアボール / 水流,レジストチャーム / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,,
やなぎかぜ,セイレン,24,亜種1,9,ダークボルト / テラーコール / ブラッドスティール / ルビーライト / 悪魔のトリル,心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,,
やなぎかぜ,モーラ,45,原種,9,グリムシャドウ / コールドボルト / ブラッドスティール / リベレイション / ルビーライト / 狐火,防寒布 / 防火布,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=4&t=1,,
やなぎかぜ,ワイバーン (1),23,原種,1,ダブルアタック / ベノムスティング / 光の刻印,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=4&se=4&t=1,,,,,,,,,,
やなぎかぜ,ワイバーン (2),31,亜種1,1,ダブルアタック / デルタスラッシュ / ベノムスティング,守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,,,,,,,,,,
やなぎかぜ,クン・アヌン,29,原種,1,くすぐり / クルセイド / ファイアランス,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=4&se=4&t=1,,,,,,,,,,
やなぎかぜ,ドール,25,亜種2,2,アースクェイク / テラーコール / バインドグラスプ / ファストストライク / ベノムスティング,守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,,,,,,,,,
やなぎかぜ,グレムリン,31,原種,2,ウィンドボルト / エルフショット / ダークボルト / ルビーライト / 風葬,命中ブースト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,,,,,,,,,
やなぎかぜ,F.S.M.,21,原種,1,ウィンドボルト / エルフショット / コールドボルト / ハスタリーザ,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=10&se=4&t=1,,,,,,,,,,
